Origin	Destination	
Rochester	Ponce	
Rochester	San Juan	
Rochester	Santiago de los Caballeros	
Sacramento	Albuquerque	
Sacramento	Armenia	
Sacramento	Atlanta	
Sacramento	Austin	
Sacramento	Baltimore, MD / Washington DC AREA	
Sacramento	Bogota	
Sacramento	Boise	
Sacramento	Boston	
Sacramento	Burbank	
Sacramento	Cali	
Sacramento	Cartagena	
Sacramento	Charlotte	
Sacramento	Chicago	
Sacramento	Cleveland	
Sacramento	Columbus	
Sacramento	Dallas	
Sacramento	Detroit	
Sacramento	Fort Lauderdale, FL	
Sacramento	Fort Myers	
Sacramento	Guatemala City	
Sacramento	Guayaquil	
Sacramento	Houston	
Sacramento	Indianapolis	
Sacramento	Kansas City	
Sacramento	Kingston	
Sacramento	Las Vegas	
Sacramento	Latrobe	
Sacramento	Lima	
Sacramento	Los Angeles	
Sacramento	Louisville	
Sacramento	Managua	
Sacramento	Medellin	
Sacramento	Memphis	
Sacramento	Miami	
Sacramento	Milwaukee	
Sacramento	Minneapolis	
Sacramento	Montego Bay	
Sacramento	Monterrey	
Sacramento	Nashville	
Sacramento	New Orleans	
Sacramento	New York/Newark	
Sacramento	Oakland, CA / San Francisco, CA AREA	
Sacramento	Orange County	
Sacramento	Oranjestad, Aruba	
Sacramento	Orlando	
Sacramento	Panama City	
Sacramento	Philadelphia	
Sacramento	Phoenix	
Sacramento	Pittsburgh	
Sacramento	Port-au-Prince	
Sacramento	Portland, OR	
Sacramento	Punta Cana	
